year,n small,n medium,n large
2000,8180,4318,908
2001,8265,4232,909
2002,8364,4163,879
2003,8388,4112,906
2004,8407,4056,943
2005,8411,4017,978
2006,8432,3998,976
2007,8464,3932,1010
2008,8483,3876,1047
2009,8517,3830,1059
2010,8587,3771,1048
2011,8621,3714,1071
2012,8649,3662,1095
