year,n cattle,n beef,n dairy
2000,1857142,876261,564254
2001,1937222,924864,595487
2002,1941028,937540,586617
2003,1999005,990915,591219
2004,2090725,1048176,625401
2005,2189428,1109800,662185
2006,2261456,1176396,667617
2007,2374843,1248792,708280
2008,2498539,1327778,752628
2009,2584597,1413830,752634
2010,2616098,1445325,752640
2011,2766387,1544626,803192
2012,2930762,1653735,857988
