year,n cattle,n beef,n dairy
2000,1858457,877295,564535
2001,1931086,921279,593180
2002,1933384,932117,584640
2003,1980744,975606,588511
2004,2060680,1025242,618811
2005,2145446,1077818,651001
2006,2205365,1133596,655142
2007,2298385,1192496,689262
2008,2397241,1255078,725536
2009,2463444,1321235,725582
2010,2484518,1342195,725696
2011,2593910,1413777,763506
2012,2708560,1489374,802559
