year,n small,n medium,n large
2000,8189,4318,899
2001,8277,4223,906
2002,8401,4139,866
2003,8425,4088,893
2004,8438,4046,922
2005,8445,4005,956
2006,8466,3980,960
2007,8488,3918,1000
2008,8499,3862,1045
2009,8552,3793,1061
2010,8620,3738,1048
2011,8664,3674,1068
2012,8694,3607,1105
