year,n small,n medium,n large
2000,8193,4311,902
2001,8279,4219,908
2002,8400,4142,864
2003,8426,4096,884
2004,8437,4066,903
2005,8445,4030,931
2006,8471,3994,941
2007,8491,3939,976
2008,8504,3896,1006
2009,8547,3843,1016
2010,8610,3794,1002
2011,8645,3746,1015
2012,8673,3694,1039
