year,n cattle,n beef,n dairy
2000,1857195,876292,564276
2001,1937264,924947,595435
2002,1941018,937658,586478
2003,1998970,991117,590971
2004,2090592,1048460,624963
2005,2189375,1110301,661606
2006,2261542,1177311,666763
2007,2375327,1250133,707382
2008,2499772,1329835,751743
2009,2586897,1416957,751746
2010,2619546,1449603,751749
2011,2771468,1550166,802641
2012,2937839,1660740,857930
