year,n cattle,n beef,n dairy
2000,1692267,774264,503258
2001,1592974,708765,470572
2002,1487901,649212,425765
2003,1432393,618098,401882
2004,1396578,595804,388732
2005,1371459,580084,379625
2006,1342318,566562,364295
2007,1322263,554438,356633
2008,1300223,542226,347085
2009,1277753,533099,333976
2010,1238160,508431,319326
2011,1222750,499651,312903
2012,1216110,497024,309003
