year,n small,n medium,n large
2000,8028,4394,984
2001,7863,4447,1096
2002,7847,4470,1089
2003,7730,4501,1175
2004,7581,4529,1296
2005,7449,4516,1441
2006,7330,4538,1538
2007,7182,4527,1697
2008,7029,4536,1841
2009,6934,4522,1950
2010,6915,4510,1981
2011,6748,4484,2174
2012,6619,4412,2375
