year,n small,n medium,n large
2000,8014,4404,988
2001,7956,4418,1032
2002,7954,4438,1014
2003,7901,4450,1055
2004,7834,4464,1108
2005,7766,4475,1165
2006,7713,4479,1214
2007,7652,4476,1278
2008,7600,4458,1348
2009,7540,4476,1390
2010,7524,4480,1402
2011,7477,4455,1474
2012,7415,4441,1550
