year,n small,n medium,n large
2000,8194,4310,902
2001,8279,4218,909
2002,8403,4137,866
2003,8438,4084,884
2004,8453,4050,903
2005,8462,4008,936
2006,8491,3977,938
2007,8510,3923,973
2008,8516,3888,1002
2009,8547,3853,1006
2010,8609,3803,994
2011,8645,3760,1001
2012,8674,3708,1024
