year,n cattle,n beef,n dairy
2000,1858619,877476,564516
2001,1931883,921860,593396
2002,1934236,932879,584730
2003,1981583,976385,588571
2004,2061722,1025987,619108
2005,2146818,1078643,651548
2006,2207241,1134439,656175
2007,2301398,1193799,690972
2008,2402032,1256946,728210
2009,2467879,1322766,728237
2010,2488966,1343752,728338
2011,2597886,1414424,766586
2012,2712507,1489438,806193
