year,n small,n medium,n large
2000,8020,4401,985
2001,7965,4415,1026
2002,7968,4431,1007
2003,7931,4435,1040
2004,7876,4448,1082
2005,7822,4461,1123
2006,7782,4463,1161
2007,7730,4467,1209
2008,7694,4440,1272
2009,7647,4457,1302
2010,7637,4460,1309
2011,7602,4448,1356
2012,7565,4445,1396
