year,n small,n medium,n large
2000,8460,4166,780
2001,8868,3851,687
2002,9234,3576,596
2003,9467,3356,583
2004,9604,3197,605
2005,9693,3096,617
2006,9777,3013,616
2007,9875,2896,635
2008,9982,2772,652
2009,10090,2660,656
2010,10256,2552,598
2011,10336,2472,598
2012,10390,2401,615
