year,n small,n medium,n large
2000,8012,4403,991
2001,7957,4416,1033
2002,7956,4433,1017
2003,7907,4441,1058
2004,7841,4458,1107
2005,7784,4469,1153
2006,7742,4472,1192
2007,7689,4472,1245
2008,7648,4455,1303
2009,7606,4461,1339
2010,7594,4458,1354
2011,7554,4432,1420
2012,7503,4441,1462
