year,n cattle,n beef,n dairy
2000,1797939,844861,537073
2001,1784599,838087,530820
2002,1745770,824596,505668
2003,1740864,826311,499165
2004,1744311,829753,499283
2005,1747947,832977,499844
2006,1744987,836492,493500
2007,1749074,839297,494911
2008,1756077,844109,497215
2009,1751930,845886,491460
2010,1733469,833296,485755
2011,1732172,832979,484944
2012,1736238,836351,485738
