year,n small,n medium,n large
2000,8031,4394,981
2001,7847,4457,1102
2002,7835,4480,1091
2003,7697,4522,1187
2004,7526,4543,1337
2005,7366,4545,1495
2006,7241,4558,1607
2007,7069,4546,1791
2008,6894,4518,1994
2009,6753,4523,2130
2010,6717,4513,2176
2011,6510,4468,2428
2012,6355,4366,2685
