year,n cattle,n beef,n dairy
2000,1798619,844951,537685
2001,1787014,839442,531917
2002,1749769,827226,507089
2003,1747558,831026,501200
2004,1753908,836467,502233
2005,1760383,841801,503538
2006,1759612,847187,497536
2007,1766500,852068,499698
2008,1777325,859628,503093
2009,1774593,864003,496176
2010,1754115,850756,489138
2011,1755696,852844,488825
2012,1764164,859717,490539
