year,n small,n medium,n large
2000,8040,4387,979
2001,7960,4417,1029
2002,7959,4439,1008
2003,7895,4468,1043
2004,7809,4490,1107
2005,7720,4520,1166
2006,7658,4543,1205
2007,7581,4564,1261
2008,7517,4548,1341
2009,7441,4588,1377
2010,7436,4592,1378
2011,7378,4584,1444
2012,7300,4590,1516
