year,n cattle,n beef,n dairy
2000,1851716,872335,562754
2001,1887027,897040,573360
2002,1881186,902151,562408
2003,1907991,927517,563847
2004,1944634,953780,574227
2005,1982593,980955,585011
2006,2010724,1009119,584978
2007,2050559,1037953,595979
2008,2091820,1067883,607310
2009,2122405,1098393,607385
2010,2123648,1099474,607547
2011,2165715,1130151,618937
2012,2207912,1161524,629761
