year,n cattle,n beef,n dairy
2000,1692694,774341,503603
2001,1593757,709184,470935
2002,1488487,649625,425936
2003,1433020,618567,402039
2004,1397169,596357,388767
2005,1371573,580472,379345
2006,1341239,566115,363665
2007,1321652,554355,356094
2008,1300169,542397,346839
2009,1278396,533501,334184
2010,1239820,509943,319443
2011,1225459,501595,313629
2012,1219223,498777,310337
