year,n small,n medium,n large
2000,8016,4402,988
2001,7957,4416,1033
2002,7953,4436,1017
2003,7900,4447,1059
2004,7834,4458,1114
2005,7767,4465,1174
2006,7715,4470,1221
2007,7652,4467,1287
2008,7602,4447,1357
2009,7538,4473,1395
2010,7521,4477,1408
2011,7471,4438,1497
2012,7413,4418,1575
