year,n cattle,n beef,n dairy
2000,1858635,877398,564610
2001,1931843,921610,593606
2002,1934196,932415,585154
2003,1985440,979576,589237
2004,2065489,1029264,619598
2005,2150446,1081887,651932
2006,2210600,1137659,656314
2007,2303972,1196686,690659
2008,2402737,1259206,726904
2009,2469084,1325510,726947
2010,2489865,1346110,727128
2011,2599787,1417865,765295
2012,2716411,1494048,805446
