#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.025	0.850
00241	0.025	0.874
00242	0.025	0.893
00243	0.025	0.919
00244	0.025	0.937
00245	0.025	0.962
00246	0.024	0.968
00247	0.024	0.979
00248	0.024	0.985
00249	0.024	0.994
00250	0.025	1.000
00251	0.025	0.999
00252	0.025	1.000
00253	0.025	1.000
00254	0.025	1.001
00255	0.025	0.999
00256	0.025	1.001
00257	0.033	0.997
00258	0.033	1.000
00259	0.033	0.999
00260	0.033	0.998
00261	0.033	0.996
00262	0.033	0.996
00263	0.034	0.993
00264	0.034	0.996
00265	0.034	0.994
00266	0.034	0.990
00267	0.034	0.985
00268	0.034	0.984
00269	0.034	0.984
00270	0.034	0.986
00271	0.034	0.989
00272	0.034	0.990
00273	0.034	0.992
00274	0.033	0.991
00275	0.033	0.993
00276	0.034	0.992
00277	0.034	0.992
00278	0.034	0.988
00279	0.034	0.983
00280	0.034	0.978
00281	0.034	0.972
00282	0.034	0.965
00283	0.034	0.963
00284	0.034	0.962
00285	0.034	0.958
00286	0.034	0.954
00287	0.034	0.952
00288	0.034	0.952
00289	0.035	0.958
00290	0.035	0.963
00291	0.035	0.969
00292	0.035	0.976
00293	0.034	0.977
00294	0.034	0.973
00295	0.034	0.976
00296	0.034	0.976
00297	0.034	0.983
00298	0.034	0.989
00299	0.033	0.992
00300	0.033	0.995
00301	0.033	0.997
00302	0.033	0.997
00303	0.033	0.997
00304	0.032	1.000
00305	0.032	1.000
00306	0.032	1.000
00307	0.032	0.999
00308	0.031	0.999
00309	0.031	1.000
00310	0.031	0.997
00311	0.031	0.996
00312	0.030	0.991
00313	0.030	0.989
00314	0.030	0.984
00315	0.030	0.981
00316	0.030	0.989
00317	0.029	0.985
00318	0.029	0.977
00319	0.029	0.967
00320	0.029	0.967
