#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.023	0.865
00241	0.023	0.883
00242	0.023	0.899
00243	0.023	0.922
00244	0.022	0.931
00245	0.022	0.942
00246	0.022	0.945
00247	0.023	0.954
00248	0.023	0.965
00249	0.023	0.971
00250	0.024	0.981
00251	0.024	0.978
00252	0.024	0.973
00253	0.024	0.965
00254	0.024	0.965
00255	0.024	0.969
00256	0.024	0.976
00257	0.032	0.976
00258	0.032	0.977
00259	0.032	0.980
00260	0.032	0.978
00261	0.032	0.981
00262	0.032	0.985
00263	0.032	0.991
00264	0.032	0.996
00265	0.032	0.992
00266	0.033	0.989
00267	0.033	0.976
00268	0.033	0.964
00269	0.033	0.940
00270	0.033	0.928
00271	0.033	0.921
00272	0.033	0.921
00273	0.033	0.926
00274	0.033	0.931
00275	0.033	0.939
00276	0.033	0.942
00277	0.033	0.949
00278	0.033	0.959
00279	0.033	0.972
00280	0.033	0.982
00281	0.034	0.992
00282	0.034	0.997
00283	0.034	1.000
00284	0.034	1.001
00285	0.034	0.998
00286	0.034	0.999
00287	0.034	0.999
00288	0.034	1.000
00289	0.035	1.000
00290	0.035	0.999
00291	0.035	0.997
00292	0.035	0.997
00293	0.035	0.997
00294	0.035	0.996
00295	0.035	0.997
00296	0.035	0.997
00297	0.035	0.998
00298	0.035	0.998
00299	0.035	0.998
00300	0.035	0.994
00301	0.034	0.985
00302	0.034	0.974
00303	0.034	0.962
00304	0.034	0.952
00305	0.034	0.942
00306	0.033	0.938
00307	0.033	0.934
00308	0.033	0.931
00309	0.033	0.928
00310	0.033	0.928
00311	0.032	0.935
00312	0.032	0.942
00313	0.032	0.949
00314	0.032	0.957
00315	0.031	0.964
00316	0.031	0.968
00317	0.031	0.966
00318	0.031	0.967
00319	0.031	0.966
00320	0.030	0.969
