#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.023	0.905
00241	0.023	0.918
00242	0.023	0.927
00243	0.023	0.940
00244	0.022	0.949
00245	0.022	0.951
00246	0.022	0.959
00247	0.022	0.968
00248	0.023	0.976
00249	0.023	0.983
00250	0.023	0.993
00251	0.024	0.985
00252	0.024	0.981
00253	0.024	0.973
00254	0.024	0.970
00255	0.024	0.975
00256	0.024	0.979
00257	0.032	0.976
00258	0.032	0.981
00259	0.032	0.980
00260	0.032	0.980
00261	0.032	0.985
00262	0.032	0.986
00263	0.032	0.991
00264	0.032	0.994
00265	0.032	0.989
00266	0.032	0.973
00267	0.033	0.959
00268	0.033	0.934
00269	0.033	0.925
00270	0.033	0.921
00271	0.033	0.921
00272	0.033	0.928
00273	0.033	0.932
00274	0.033	0.936
00275	0.033	0.942
00276	0.032	0.951
00277	0.032	0.960
00278	0.033	0.974
00279	0.033	0.981
00280	0.033	0.990
00281	0.033	0.996
00282	0.033	0.994
00283	0.033	0.985
00284	0.033	0.977
00285	0.033	0.969
00286	0.033	0.961
00287	0.033	0.961
00288	0.033	0.960
00289	0.034	0.960
00290	0.034	0.958
00291	0.034	0.958
00292	0.034	0.962
00293	0.034	0.972
00294	0.034	0.980
00295	0.034	0.990
00296	0.034	0.996
00297	0.034	0.998
00298	0.034	0.998
00299	0.034	1.001
00300	0.033	0.999
00301	0.033	1.001
00302	0.033	0.999
00303	0.033	1.001
00304	0.033	0.998
00305	0.032	0.995
00306	0.032	0.992
00307	0.032	0.990
00308	0.032	0.986
00309	0.032	0.983
00310	0.031	0.981
00311	0.031	0.978
00312	0.031	0.975
00313	0.031	0.970
00314	0.030	0.968
00315	0.030	0.969
00316	0.030	0.975
00317	0.030	0.969
00318	0.030	0.973
00319	0.030	0.968
00320	0.029	0.973
