#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.023	0.930
00241	0.023	0.943
00242	0.023	0.951
00243	0.023	0.963
00244	0.023	0.969
00245	0.023	0.977
00246	0.023	0.983
00247	0.022	0.988
00248	0.022	0.994
00249	0.022	0.998
00250	0.022	1.000
00251	0.023	0.998
00252	0.023	0.999
00253	0.023	1.001
00254	0.023	0.998
00255	0.023	1.000
00256	0.023	1.001
00257	0.031	1.000
00258	0.031	0.999
00259	0.031	1.000
00260	0.031	0.998
00261	0.031	1.000
00262	0.031	0.998
00263	0.031	0.994
00264	0.032	0.998
00265	0.032	0.987
00266	0.032	0.975
00267	0.032	0.958
00268	0.032	0.944
00269	0.033	0.923
00270	0.033	0.915
00271	0.033	0.910
00272	0.033	0.916
00273	0.033	0.919
00274	0.033	0.925
00275	0.033	0.932
00276	0.033	0.941
00277	0.032	0.952
00278	0.033	0.964
00279	0.033	0.979
00280	0.033	0.989
00281	0.034	0.994
00282	0.034	0.997
00283	0.034	1.000
00284	0.034	1.000
00285	0.035	1.000
00286	0.035	1.000
00287	0.035	1.000
00288	0.035	1.000
00289	0.036	1.001
00290	0.036	0.999
00291	0.036	1.002
00292	0.036	0.998
00293	0.036	0.999
00294	0.036	0.998
00295	0.036	1.000
00296	0.036	0.998
00297	0.036	1.000
00298	0.035	0.998
00299	0.035	0.999
00300	0.035	0.998
00301	0.035	0.997
00302	0.034	0.999
00303	0.034	0.999
00304	0.033	0.999
00305	0.033	0.998
00306	0.033	0.999
00307	0.032	0.998
00308	0.032	0.998
00309	0.032	0.995
00310	0.032	0.993
00311	0.032	0.993
00312	0.032	0.989
00313	0.032	0.988
00314	0.032	0.985
00315	0.032	0.984
00316	0.032	0.983
00317	0.032	0.975
00318	0.032	0.977
00319	0.032	0.979
00320	0.032	0.982
