#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.023	0.856
00241	0.023	0.879
00242	0.023	0.898
00243	0.023	0.921
00244	0.023	0.939
00245	0.022	0.957
00246	0.022	0.959
00247	0.023	0.963
00248	0.023	0.969
00249	0.023	0.981
00250	0.023	0.981
00251	0.024	0.982
00252	0.024	0.977
00253	0.024	0.971
00254	0.024	0.967
00255	0.024	0.968
00256	0.024	0.974
00257	0.032	0.981
00258	0.032	0.981
00259	0.032	0.980
00260	0.032	0.982
00261	0.032	0.983
00262	0.032	0.986
00263	0.032	0.990
00264	0.032	0.994
00265	0.033	0.995
00266	0.033	0.992
00267	0.033	0.983
00268	0.033	0.970
00269	0.033	0.951
00270	0.033	0.936
00271	0.033	0.928
00272	0.033	0.935
00273	0.033	0.937
00274	0.033	0.942
00275	0.033	0.936
00276	0.033	0.934
00277	0.033	0.931
00278	0.033	0.934
00279	0.033	0.940
00280	0.033	0.942
00281	0.034	0.946
00282	0.034	0.949
00283	0.034	0.948
00284	0.034	0.952
00285	0.034	0.956
00286	0.034	0.963
00287	0.034	0.965
00288	0.034	0.968
00289	0.034	0.973
00290	0.034	0.981
00291	0.034	0.980
00292	0.034	0.978
00293	0.034	0.977
00294	0.033	0.974
00295	0.033	0.975
00296	0.033	0.976
00297	0.033	0.985
00298	0.033	0.991
00299	0.032	0.997
00300	0.032	0.996
00301	0.032	0.992
00302	0.032	0.983
00303	0.031	0.975
00304	0.031	0.966
00305	0.031	0.963
00306	0.031	0.963
00307	0.030	0.963
00308	0.030	0.963
00309	0.030	0.963
00310	0.030	0.966
00311	0.029	0.971
00312	0.029	0.979
00313	0.029	0.988
00314	0.029	0.998
00315	0.029	0.998
00316	0.029	0.999
00317	0.029	0.998
00318	0.029	0.998
00319	0.029	1.000
00320	0.029	0.997
