#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.025	0.943
00241	0.025	0.947
00242	0.025	0.956
00243	0.025	0.966
00244	0.025	0.971
00245	0.025	0.972
00246	0.024	0.969
00247	0.024	0.970
00248	0.024	0.973
00249	0.025	0.972
00250	0.025	0.973
00251	0.025	0.973
00252	0.025	0.974
00253	0.025	0.973
00254	0.025	0.976
00255	0.025	0.983
00256	0.025	0.996
00257	0.033	1.001
00258	0.033	0.999
00259	0.033	0.998
00260	0.034	0.998
00261	0.034	0.998
00262	0.034	0.997
00263	0.034	0.997
00264	0.034	0.995
00265	0.034	0.994
00266	0.034	0.991
00267	0.034	0.993
00268	0.034	0.994
00269	0.034	0.996
00270	0.034	0.994
00271	0.034	0.995
00272	0.033	0.995
00273	0.033	0.995
00274	0.034	0.994
00275	0.034	0.994
00276	0.034	0.995
00277	0.034	0.995
00278	0.034	0.997
00279	0.034	0.998
00280	0.034	0.998
00281	0.034	0.999
00282	0.034	1.000
00283	0.034	0.998
00284	0.034	0.996
00285	0.034	0.991
00286	0.034	0.988
00287	0.034	0.986
00288	0.034	0.986
00289	0.035	0.986
00290	0.035	0.986
00291	0.035	0.983
00292	0.035	0.983
00293	0.034	0.982
00294	0.034	0.986
00295	0.034	0.990
00296	0.034	0.993
00297	0.034	0.994
00298	0.034	0.996
00299	0.034	0.995
00300	0.033	0.997
00301	0.033	0.997
00302	0.033	0.997
00303	0.033	0.997
00304	0.032	0.997
00305	0.032	0.996
00306	0.032	0.996
00307	0.031	0.997
00308	0.031	0.997
00309	0.030	0.997
00310	0.030	0.996
00311	0.030	0.998
00312	0.029	0.997
00313	0.029	0.998
00314	0.029	0.998
00315	0.028	1.001
00316	0.028	0.997
00317	0.028	1.001
00318	0.028	0.998
00319	0.028	1.002
00320	0.028	1.002
